Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
LINC00200,7.846384552469541,7.112325035333938,2.3468242500314203,3.030616815570538,0.0024405475947135236,0.021526946263328933,up
RP11-29A19.2,2.134138897182855,3.4479661731330133,1.3027862851846026,2.646609203937423,0.00813032494329548,,up
RP11-118K6.3,16.770816186447995,2.344488392335236,1.0666883709846036,2.1979131451214404,0.02795529597339603,0.11694188996152169,up
PITRM1-AS1,85.54364219584096,0.9511378033998699,0.39846447717710104,2.387007770775833,0.016986132234587507,0.08361621906061224,up
ANKRD16,396.24112153628005,0.6638139219822377,0.3091235271813657,2.147406663074117,0.031760920660054946,0.12673069374586918,up
UPF2,2722.1324258227983,0.5213957846503242,0.16775698339477854,3.1080422054522514,0.0018833117065479644,0.01766227879497501,up
CCDC3,2986.4857946069046,2.1579411212733954,1.0253511064625158,2.104587499513548,0.035327230700451365,0.13556605513884445,up
BTBD7P1,5.110971141187141,2.4952650374250678,0.9449583133363934,2.64060858792274,0.008275726758160875,0.05109039541963353,up
MCM10,22.613758963495854,2.261729748531986,1.0766462059888864,2.1007177064768596,0.03566575406146643,0.13642191038445753,up
UCMA,11.129869199562243,5.096253900196906,2.0535969914332424,2.48162318188835,0.013078549747411626,0.07013062362267902,up
RP11-398C13.8,63.88151394753269,1.157400563408843,0.4732836999406459,2.4454688880136617,0.014466392938049789,0.07518810461628199,up
RP11-398C13.6,52.62615631647232,1.934402090246622,0.5575728973281618,3.469325893557774,0.0005217661257034993,0.006818510297423444,up
MINDY3,1219.4895104527948,0.4554409415783979,0.21985117020054484,2.071587525156003,0.0383039242957083,0.14308020956889592,up
CUBN,500.8233857109819,3.005261100696594,0.8230933372115169,3.651178991288941,0.0002610392277739328,0.004013773153276222,up
TRDMT1,374.9954941512444,1.4203514660738017,0.5401560956225848,2.629520387873624,0.008550540462800345,0.05234358931259275,up
VIM,63495.07457837582,3.1308301044833744,1.0165836250820888,3.079756576081541,0.0020716984178746002,0.019037087514972326,up
RP11-390B4.3,3.880895498308897,2.335923088248315,0.9807993380851093,2.3816523905989975,0.017235157972002806,0.08457074348984642,up
MALRD1,33.185615831181046,2.645525778044056,1.2358766504938123,2.1406066511467774,0.03230577197968947,0.12808329770436724,up
MLLT10,2809.4074572951104,0.677755288932057,0.2939253918824797,2.305875258314002,0.021117603481166026,0.09681516134877671,up
RP11-573G6.4,67.31331278422721,2.4240189874361233,1.2090247255990483,2.0049374806913636,0.044969731154356235,0.15866291452510004,up
YWHAZP3,5.544727479558461,1.7779720135083166,0.8852513414963732,2.0084375252150926,0.044596818659631825,0.15790413161137784,up
