Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
SIPA1L3,1576.8308041315358,-0.9509605872909455,0.4201166044239498,-2.263563442332568,0.023600978461423977,0.1048832346300443,down
PSMD8,5331.441784581397,-1.1246491853403116,0.34307881974227544,-3.2781073054441547,0.0010450566031272792,0.011387590298664572,down
RASGRP4,674.6638646905892,-3.985769119308058,1.5880291344390252,-2.509884127986128,0.012077078324748705,0.0665085088677343,down
MAP4K1,270.0669819638546,-2.2033634452195443,0.9820815740009373,-2.243564591323288,0.02486042963096129,0.10847839539106938,down
CAPN12,1152.2617086965251,-5.309294744693486,1.7645948388156036,-3.008789682427659,0.0026229061911968487,0.02263454466550758,down
LGALS4,1721.8125002299935,-3.855791381537687,1.60483444602902,-2.4026100580520335,0.016278535315091634,0.08127797168774173,down
AC008982.2,18.286363072647255,-1.5660247175423772,0.793195754044539,-1.974323122075667,0.04834501338333013,0.16643908964398418,down
RINL,486.0295296109938,-2.276154405642499,0.6341459513870901,-3.5893226167632,0.0003315383354525996,0.004833626501703892,down
NFKBIB,1709.5069178491929,-1.5250473632574086,0.43939715023615233,-3.470772084975466,0.0005189642799801544,0.006802805661877574,down
MRPS12,1376.9907967579231,-1.408170232388533,0.6714236879826297,-2.097290068242221,0.03596790551598411,0.13724836227483003,down
NCCRP1,282.3560042119405,-5.935520407784615,1.877119568981844,-3.162036401870799,0.001566699782554664,0.015460326790401133,down
SYCN,71481.4434591831,-13.402444659065235,3.2713362273509654,-4.096932790646883,4.186603880497136e-05,0.0009647342221102207,down
GMFG,1343.1445781983712,-3.905505229186493,1.4714834480332177,-2.654127869672326,0.007951368915776627,0.04968923803835031,down
EID2,542.6626468626182,-0.8884760015756569,0.40883643393563546,-2.173182054795862,0.029766617856936795,0.12147122938931382,down
SERTAD1,875.6789259001455,-1.5086728286002182,0.6460326325255674,-2.3352888888944956,0.019528334226136663,0.09181454555643276,down
ITPKC,2822.521545171569,-1.5292388234408585,0.7598126477152184,-2.012652498006357,0.0441511999421952,0.1568940003289386,down
C19orf54,1446.6733887665177,-1.795238193831655,0.7114498634692628,-2.5233516597747103,0.011624209209309828,0.0648560701487936,down
RAB4B,781.8324493678523,-1.039650189916658,0.4025257572886193,-2.582816555441463,0.00979974143254107,0.0577007502564073,down
CYP2A6,21376.998224187155,-8.380939174677524,2.7867035530446365,-3.007474248748439,0.0026342844219958586,0.02269434695058844,down
CYP2B7P,5540.315609910314,-5.513071619782738,1.9332086805067341,-2.8517726386049786,0.004347618504318254,0.03262824372658262,down
AC092071.1,29.915443300169773,-4.515973047867704,2.1939153359602246,-2.058408077033278,0.039550977046653966,0.14619705455486104,down
CYP2B6,9137.641704228045,-12.682039713732323,3.1777385995093517,-3.9909008612887327,6.582279288307122e-05,0.0013684381610874195,down
CYP2A13,18.583201535205315,-4.832628266530532,2.3772063474834493,-2.0329023063758993,0.04206239398832492,0.15225906176361292,down
CYP2S1,236.671509104235,-3.451694580354273,1.410900919651981,-2.446447182985523,0.014427193409414197,0.07506083554573663,down
B9D2,216.85912966092218,-0.8997041140923784,0.43804260540152656,-2.0539191918733004,0.039983513482462645,0.1473130410649367,down
BCKDHA,3881.4975556322092,-1.1890850377777378,0.5991014847353999,-1.9847806558231296,0.04716888059616973,0.16368262483032153,down
B3GNT8,191.12944584187832,-3.0454339483295665,1.4070843363264403,-2.1643577927108932,0.030436900470143784,0.12353458935447857,down
ATP5SL,2458.4566658618996,-0.838759414317263,0.27486629681761154,-3.051517861696316,0.0022768750121312975,0.020403683765854948,down
AC006129.1,12.610488157665493,-3.9828034017072804,1.7591386195253818,-2.2640645583585943,0.02357014441633407,0.1047840386748459,down
AC006129.2,26.818835667146924,-3.220744481978656,1.4229036234698842,-2.263501497117962,0.023604792426637045,0.1048832346300443,down
CEACAM4,183.6057047326087,-6.3172421255202496,1.492697833303058,-4.232097069198115,2.3152244033103127e-05,0.0006050099757213083,down
CEACAM7,60.64711756508294,-8.202013833507596,2.2972322538672945,-3.570389463102761,0.0003564508508910468,0.005108261098527929,down
CEACAM5,64.0317839033163,-7.340888768486866,2.3390654484865494,-3.138385363794184,0.0016988137057231843,0.016389954167659874,down
CEACAM6,5971.623730524528,-11.883471354552231,2.5125359098573132,-4.729672243859429,2.2488259263882627e-06,9.062448745061326e-05,down
CEACAM3,82.18281628164002,-4.773781258221833,1.7227529794818806,-2.7710190114763593,0.005588116400226621,0.039023888127747715,down
ATP1A3,23.232704296562257,-1.8316279327269158,0.7131234483014112,-2.5684584304297813,0.010215196329421819,0.059303469086759486,down
CTC-378H22.2,18.9495565023567,-3.701914547407786,1.2960999184928428,-2.856195340026347,0.004287512596601096,0.03230069664108014,down
DEDD2,1890.181895648285,-0.7843043008915774,0.3636909314412444,-2.156513217922467,0.031043612781282506,0.12470732573822607,down
CNFN,22.912769552870667,-2.0170111656702456,0.8515690855030679,-2.368581950668968,0.017856423990925862,0.08651229747963626,down
CXCL17,1644.017635547591,-12.020134749188506,2.1630945242112714,-5.556916082329507,2.7458268785696816e-08,2.2521960722004507e-06,down
CEACAM1,1193.4077480937426,-4.445412728053828,1.2490007276553285,-3.559175450921414,0.00037202095031683584,0.00527900944681413,down
CEACAM8,32.72423488679294,-5.661456841558806,2.2709762974628442,-2.4929616605350913,0.012668252436244217,0.0685666139181315,down
CTC-490G23.2,19.528107188651745,-6.480717277373065,2.7864527419034917,-2.325794792753576,0.020029500575260508,0.09347466706445669,down
CD177,789.5080144146427,-7.434203455612123,1.9345282821380507,-3.8429024399662963,0.00012158781047820947,0.0022329614524756267,down
ETHE1,1174.549852779322,-1.2885980890256954,0.3779455647989667,-3.4094806475930324,0.0006508669554401648,0.008046724117198256,down
KCNN4,185.07731342041572,-3.0489521042603958,1.4145605537094599,-2.1554058582115867,0.03113008834648865,0.12499565931537525,down
CEACAM20,9.928474534781,-3.1799474646311556,1.5530889941326236,-2.0474985507234935,0.040609159018958736,0.14889142879453596,down
IGSF23,208.0226460563765,-9.046056922605207,2.5998963472359478,-3.4793913735147277,0.0005025540610686501,0.006654233862189125,down
CTB-171A8.1,107.31952854566725,-2.5219132008718894,0.9811328682212862,-2.5704094547804845,0.010157837661962836,0.05905111233341158,down
PVR,3353.3875317815714,-1.396828308903581,0.604095955499677,-2.31226230897076,0.02076323241581993,0.09567364445360378,down
